register_id,variable_name,description_dk,start_year,end_year,variable_times_url,variable_hkd_url
LPRMFRDF,B_D5,"Diagnosticering 5, CTG i svangerskab",1996,1996,NA,NA
LPRMFRDF,B_EPIS,Episiostomi,1996,1996,NA,NA
LPRMFRDF,B_F1,"Indgreb 1 før fødsel, vending/vendingsforsøg",1996,1996,NA,NA
LPRMFRDF,B_F2,"Indgreb 2 før fødsel, hindesprængning",1996,1996,NA,NA
LPRMFRDF,B_F3,"Indgreb 3 før fødsel, medicinsk igangsætning",1996,1996,NA,NA
LPRMFRDF,B_F5,"Indgreb 5 før fødsel, andet indgreb",1996,1996,NA,NA
LPRMFRDF,B_F6,"Indgreb 6 før fødsel, sectio",1996,1996,NA,NA
LPRMFRDF,B_FLERFOLD,Flerfoldsfødsel,1996,1996,NA,NA
LPRMFRDF,B_FREMT,Fremtrækning,1996,1996,NA,NA
LPRMFRDF,B_FSHJAELP,Fødselshjælp,1996,1996,NA,NA
LPRMFRDF,B_HINDESP,Hindesprængning,1996,1996,NA,NA
LPRMFRDF,B_I1,"Indgreb 1, vestimulation",1996,1996,NA,NA
LPRMFRDF,B_I10,"Indgreb 10, andre indgreb",1996,1996,NA,NA
LPRMFRDF,B_I11,"Indgreb 11, sectio",1996,1996,NA,NA
LPRMFRDF,B_I12,"Indgreb 12, acut sectio",1996,1996,NA,NA
LPRMFRDF,B_I2,"Indgreb 2, hindepunktur",1996,1996,NA,NA
LPRMFRDF,B_I3,"Indgreb 3, hindesprængning",1996,1996,NA,NA
LPRMFRDF,B_I4,"Indgreb 4, Episiotomia",1996,1996,NA,NA
LPRMFRDF,B_I5,"Indgreb 5, fremhjælpning",1996,1996,NA,NA
LPRMFRDF,B_I6,"Indgreb 6, vacuumekstarktion",1996,1996,NA,NA
LPRMFRDF,B_I7,"Indgreb 7, tangforløsning",1996,1996,NA,NA
LPRMFRDF,B_I8,"Indgreb 8, fremtrækning",1996,1996,NA,NA
LPRMFRDF,B_I9,"Indgreb 9, planlagt sectio",1996,1996,NA,NA
LPRMFRDF,B_K1,"Komplikation 1, forliggende moderkage",1996,1996,NA,NA
LPRMFRDF,B_K10,"Komplikation 10, svangerskabsforgiftning eller truende fødekrampe",1996,1996,NA,NA
LPRMFRDF,B_K11,"Komplikation 11, truende fosterdød",1996,1996,NA,NA
LPRMFRDF,B_K12,"Komplikation 12, bristning",1996,1996,NA,NA
LPRMFRDF,B_K13,"Komplikation 13, sygdom hos moderen",1996,1996,NA,NA
LPRMFRDF,B_K14,"Komplikation 14, andre komplikationer",1996,1996,NA,NA
LPRMFRDF,B_K15,"Komplikation15, placentainsufficiens",1996,1996,NA,NA
LPRMFRDF,B_K2,"Komplikation 2, fastsiddende moderkage",1996,1996,NA,NA
LPRMFRDF,B_K3,"Komplikation 3, præmatur løsning",1996,1996,NA,NA
LPRMFRDF,B_K4,"Komplikation 4, blødning af anden årsag",1996,1996,NA,NA
LPRMFRDF,B_K5,"Komplikation 5, abnormt bækken eller misforhold mellem bækken og foste",1996,1996,NA,NA
LPRMFRDF,B_K6,"Komplikation 6, abnorm fosterstilling",1996,1996,NA,NA
LPRMFRDF,B_K7,"Komplikation 7, langvarig fødsel af anden årsag",1996,1996,NA,NA
LPRMFRDF,B_K8,"Komplikation 8, navesnorskomplikation",1996,1996,NA,NA
LPRMFRDF,B_K9,"Komplikation 9, hydramnios",1996,1996,NA,NA
LPRMFRDF,B_NORMAL,Normal fødsel,1996,1996,NA,NA
LPRMFRDF,B_OVERF,Noderen overflyttet under fødsel,1996,1996,NA,NA
LPRMFRDF,B_OVERFL,Barnet overflyttet under fødsel,1996,1996,NA,NA
LPRMFRDF,B_PARTUS,Spontan fødsel,1996,1996,NA,NA
LPRMFRDF,B_PEDIATER,Pædiater tilstede,1996,1996,NA,NA
LPRMFRDF,B_PLACENTA,Intrauterin palpation,1996,1996,NA,NA
LPRMFRDF,B_RISIKO,Risikoadfærd før fødsel,1996,1996,NA,NA
LPRMFRDF,B_RYGER,Ryger,1996,1996,NA,NA
LPRMFRDF,B_SAMADR,Forældrene samboende ved fødsel,1996,1996,NA,NA
LPRMFRDF,B_SECTIOF,Samboende forældre ved fødsel,1996,1996,NA,NA
LPRMFRDF,B_SECTIOU,Sectio under fødsel,1996,1996,NA,NA
LPRMFRDF,B_SMSIKKER,Sikker på menstruationsberegning,1996,1996,NA,NA
LPRMFRDF,B_TANG,Tangforløsning,1996,1996,NA,NA
LPRMFRDF,B_VACUUM,Vacuum ekstraktion,1996,1996,NA,NA
LPRMFRDF,B_VESTIM,Vestimulation,1996,1996,NA,NA
LPRMFRDF,C_ANTAL,Ingen label,1996,1996,NA,NA
LPRMFRDF,C_APGAR,Ingen label,1996,1996,NA,NA
LPRMFRDF,C_BOPAMT,Bopælsamt,1996,1996,NA,NA
LPRMFRDF,C_BOPKOM,Bopælskommune,1996,1996,NA,NA
LPRMFRDF,C_CIVSTD,Moderens civilstand,1996,1996,NA,NA
LPRMFRDF,C_DOD1,Primær dødsårsag,1996,1996,NA,NA
LPRMFRDF,C_DOD2,Sekundær dødsårsag,1996,1996,NA,NA
LPRMFRDF,C_DOD3,Tertiær dødsårsag,1996,1996,NA,NA
LPRMFRDF,C_DODFU,Fosterets dødstidspunkt i.f.t. fødsel,1996,1996,NA,NA
LPRMFRDF,C_FODEAMT,Fødselsamt,1996,1996,NA,NA
LPRMFRDF,C_FODEKOM,Fødselskommune,1996,1996,NA,NA
LPRMFRDF,C_FODESTED,Fødestedstype,1996,1996,NA,NA
LPRMFRDF,C_FODSFORL,Fødselsforløb,1996,1996,NA,NA
LPRMFRDF,C_FODVISIT,Primært visitationssted til fødselssted,1996,1996,NA,NA
LPRMFRDF,C_FOSTERPR,Fosterpræsentation,1996,1996,NA,NA
LPRMFRDF,C_FULDB,Ingen label,1996,1996,NA,NA
LPRMFRDF,C_INDGREB1,Ingen label,1996,1996,NA,NA
LPRMFRDF,C_INDGREB2,Ingen label,1996,1996,NA,NA
LPRMFRDF,C_INDGRFOR,Indgreb før fødslen,1996,1996,NA,NA
LPRMFRDF,C_INDGRUND,Indgreb under fødslen,1996,1996,NA,NA
LPRMFRDF,C_MISDAN,Misdannelsestilkendegivelse,1996,1996,NA,NA
LPRMFRDF,C_OBDUKTIO,Obduktionstilkendegivelse,1996,1996,NA,NA
LPRMFRDF,C_OVERFRA,Moderen overført fra,1996,1996,NA,NA
LPRMFRDF,C_PLAC,Barnets placering i flerfoldsfødsler,1996,1996,NA,NA
LPRMFRDF,C_SEX,Barnets køn,1996,1996,NA,NA
LPRMFRDF,C_SGHNR,Sygehusnummer,1996,1996,NA,NA
LPRMFRDF,D_FODDTO,Fødselsdato - barnet,1996,1996,NA,NA
LPRMFRDF,D_SM,Dato for sidste menstruation,1996,1996,NA,NA
LPRMFRDF,D_TERMIN,Terminsdato,1996,1996,NA,NA
LPRMFRDF,FTDB_LBNR,Fertilitetsdatabase løbenummer,1996,1996,NA,NA
LPRMFRDF,MFR_MATCH,Ingen label,1996,1996,NA,NA
LPRMFRDF,T_KLOKKE,Klokkeslæt for fødsel,1996,1996,NA,NA
LPRMFRDF,V_ANTAL,Antal børn i fødslen,1996,1996,NA,NA
LPRMFRDF,V_APGAR1,Apgar score efter 1 minut,1996,1996,NA,NA
LPRMFRDF,V_APGAR5,Apgar score efter 5 minutter,1996,1996,NA,NA
LPRMFRDF,V_FALDER,Faderens alder,1996,1996,NA,NA
LPRMFRDF,V_FCPR,Faderens personnummer,1996,1996,NA,NA
LPRMFRDF,V_GRAV,Antal tidligere graviditeter,1996,1996,NA,NA
LPRMFRDF,V_LANGDE,Barnets længde i cm,1996,1996,NA,NA
LPRMFRDF,V_MALDER,Moderens alder,1996,1996,NA,NA
LPRMFRDF,V_MCPR,Moderens Personnummer,1996,1996,NA,NA
LPRMFRDF,V_MISANT,Ingen label,1996,1996,NA,NA
LPRMFRDF,V_PABORT,Antal tidligere provokerede aborter,1996,1996,NA,NA
LPRMFRDF,V_SABORT,Antal tidligere spontane aborter,1996,1996,NA,NA
LPRMFRDF,V_SVLANGDE,Svangerskabslængden i uger,1996,1996,NA,NA
LPRMFRDF,V_TIDLDOD,Antal tidligere dødfødte,1996,1996,NA,NA
LPRMFRDF,V_TIDLLEV,Antal tidligere levendefødte,1996,1996,NA,NA
LPRMFRDF,V_U1,Antal undersøgelser hos jordemoder,1996,1996,NA,NA
LPRMFRDF,V_U2,Antal undersøgelser hos egen læge,1996,1996,NA,NA
LPRMFRDF,V_U3,Antal undersøgelser hos speciallæge,1996,1996,NA,NA
LPRMFRDF,V_U4,Antal undersøgelser på kirurgisk afdeling,1996,1996,NA,NA
LPRMFRDF,V_U5,Antal undersøgelser på specialafdeling,1996,1996,NA,NA
LPRMFRDF,V_UDSKDAG,Dage fra fødsel til udskrivning,1996,1996,NA,NA
LPRMFRDF,V_UDSKTIM,Timer fra fødsel til udskrivning,1996,1996,NA,NA
LPRMFRDF,V_VAGT,Barnets vægt i gram,1996,1996,NA,NA
LPRMFRLF,B_AMBULANT,Planlagt fødsel,1996,1996,NA,NA
LPRMFRLF,B_ANDRE,Andre indgreb under fødsel,1996,1996,NA,NA
LPRMFRLF,B_ANESTESI,Anæstesilæge tilstede,1996,1996,NA,NA
LPRMFRLF,B_COLLUM,Livmoderhalsinspektion,1996,1996,NA,NA
LPRMFRLF,B_CTG_U_F,CTG under fødslen,1996,1996,NA,NA
LPRMFRLF,B_D1,"Diagnosticering 1, ultralydsscanning",1996,1996,NA,NA
LPRMFRLF,B_D2,"Diagnosticering 2, chorion villusbiopsi",1996,1996,NA,NA
LPRMFRLF,B_D3,"Diagnosticering 3, serum AFP",1996,1996,NA,NA
LPRMFRLF,B_D4,"Diagnosticering 4, amniocentese",1996,1996,NA,NA
LPRMFRLF,B_D5,"Diagnosticering 5, CTG i svangerskab",1996,1996,NA,NA
LPRMFRLF,B_EPIS,Episiostomi,1996,1996,NA,NA
LPRMFRLF,B_F1,"Indgreb 1 før fødsel, vending/vendingsforsøg",1996,1996,NA,NA
LPRMFRLF,B_F2,"Indgreb 2 før fødsel, hindesprængning",1996,1996,NA,NA
LPRMFRLF,B_F3,"Indgreb 3 før fødsel, medicinsk igangsætning",1996,1996,NA,NA
LPRMFRLF,B_F5,"Indgreb 5 før fødsel, andet indgreb",1996,1996,NA,NA
LPRMFRLF,B_F6,"Indgreb 6 før fødsel, sectio",1996,1996,NA,NA
LPRMFRLF,B_FLERFOLD,Flerfoldsfødsel,1996,1996,NA,NA
LPRMFRLF,B_FREMT,Fremtrækning,1996,1996,NA,NA
LPRMFRLF,B_FSHJAELP,Fødselshjælp,1996,1996,NA,NA
LPRMFRLF,B_HINDESP,Hindesprængning,1996,1996,NA,NA
LPRMFRLF,B_I1,"Indgreb 1, vestimulation",1996,1996,NA,NA
LPRMFRLF,B_I10,"Indgreb 10, andre indgreb",1996,1996,NA,NA
LPRMFRLF,B_I11,"Indgreb 11, sectio",1996,1996,NA,NA
LPRMFRLF,B_I12,"Indgreb 12, acut sectio",1996,1996,NA,NA
LPRMFRLF,B_I2,"Indgreb 2, hindepunktur",1996,1996,NA,NA
LPRMFRLF,B_I3,"Indgreb 3, hindesprængning",1996,1996,NA,NA
LPRMFRLF,B_I4,"Indgreb 4, Episiotomia",1996,1996,NA,NA
LPRMFRLF,B_I5,"Indgreb 5, fremhjælpning",1996,1996,NA,NA
LPRMFRLF,B_I6,"Indgreb 6, vacuumekstarktion",1996,1996,NA,NA
LPRMFRLF,B_I7,"Indgreb 7, tangforløsning",1996,1996,NA,NA
LPRMFRLF,B_I8,"Indgreb 8, fremtrækning",1996,1996,NA,NA
LPRMFRLF,B_I9,"Indgreb 9, planlagt sectio",1996,1996,NA,NA
LPRMFRLF,B_K1,"Komplikation 1, forliggende moderkage",1996,1996,NA,NA
LPRMFRLF,B_K10,"Komplikation 10, svangerskabsforgiftning eller truende fødekrampe",1996,1996,NA,NA
LPRMFRLF,B_K11,"Komplikation 11, truende fosterdød",1996,1996,NA,NA
LPRMFRLF,B_K12,"Komplikation 12, bristning",1996,1996,NA,NA
LPRMFRLF,B_K13,"Komplikation 13, sygdom hos moderen",1996,1996,NA,NA
LPRMFRLF,B_K14,"Komplikation 14, andre komplikationer",1996,1996,NA,NA
LPRMFRLF,B_K15,"Komplikation15, placentainsufficiens",1996,1996,NA,NA
LPRMFRLF,B_K2,"Komplikation 2, fastsiddende moderkage",1996,1996,NA,NA
LPRMFRLF,B_K3,"Komplikation 3, præmatur løsning",1996,1996,NA,NA
LPRMFRLF,B_K4,"Komplikation 4, blødning af anden årsag",1996,1996,NA,NA
LPRMFRLF,B_K5,"Komplikation 5, abnormt bækken eller misforhold mellem bækken og foste",1996,1996,NA,NA
LPRMFRLF,B_K6,"Komplikation 6, abnorm fosterstilling",1996,1996,NA,NA
LPRMFRLF,B_K7,"Komplikation 7, langvarig fødsel af anden årsag",1996,1996,NA,NA
LPRMFRLF,B_K8,"Komplikation 8, navesnorskomplikation",1996,1996,NA,NA
LPRMFRLF,B_K9,"Komplikation 9, hydramnios",1996,1996,NA,NA
LPRMFRLF,B_NORMAL,Normal fødsel,1996,1996,NA,NA
LPRMFRLF,B_OVERF,Noderen overflyttet under fødsel,1996,1996,NA,NA
LPRMFRLF,B_OVERFL,Barnet overflyttet under fødsel,1996,1996,NA,NA
LPRMFRLF,B_PARTUS,Spontan fødsel,1996,1996,NA,NA
LPRMFRLF,B_PEDIATER,Pædiater tilstede,1996,1996,NA,NA
LPRMFRLF,B_PLACENTA,Intrauterin palpation,1996,1996,NA,NA
LPRMFRLF,B_RISIKO,Risikoadfærd før fødsel,1996,1996,NA,NA
LPRMFRLF,B_RYGER,Ryger,1996,1996,NA,NA
LPRMFRLF,B_SAMADR,Samboende forældre ved fødsel,1996,1996,NA,NA
LPRMFRLF,B_SECTIOF,Ingen label,1996,1996,NA,NA
LPRMFRLF,B_SECTIOU,Sectio under fødsel,1996,1996,NA,NA
LPRMFRLF,B_SMSIKKER,Sikker på menstruationsberegning,1996,1996,NA,NA
LPRMFRLF,B_TANG,Tangforløsning,1996,1996,NA,NA
LPRMFRLF,B_VACUUM,Vacuum ekstraktion,1996,1996,NA,NA
LPRMFRLF,B_VESTIM,Vestimulation,1996,1996,NA,NA
LPRMFRLF,CPRTJEK,CPR-tjek,1996,1996,NA,NA
LPRMFRLF,CPRTYPE,CPR-type,1996,1996,NA,NA
LPRMFRLF,C_APGAR,Indikation af Apgar score måling,1996,1996,NA,NA
LPRMFRLF,C_BOPAMT,Moderens bopælsamt,1996,1996,NA,NA
LPRMFRLF,C_BOPKOM,Moderens bopælskommune,1996,1996,NA,NA
LPRMFRLF,C_CIVSTD,Moderens civilstand ved fødsel,1996,1996,NA,NA
LPRMFRLF,C_FODEAMT,Fødselsamt,1996,1996,NA,NA
LPRMFRLF,C_FODEKOM,Fødselskommune,1996,1996,NA,NA
LPRMFRLF,C_FODESTED,Fødestedstype,1996,1996,NA,NA
LPRMFRLF,C_FODSFORL,Fødselsforløb,1996,1996,NA,NA
LPRMFRLF,C_FODVISIT,Primært visitationssted til fødselssted,1996,1996,NA,NA
LPRMFRLF,C_FOSTERPR,Fosterpræsentation,1996,1996,NA,NA
LPRMFRLF,C_FULDB,Fuldbyrdet,1996,1996,NA,NA
LPRMFRLF,C_INDGREB1,Kunsthjælp ved fødslen - Før fødslen,1996,1996,NA,NA
LPRMFRLF,C_INDGREB2,Kunsthjælp ved fødslen - Under fødslen,1996,1996,NA,NA
LPRMFRLF,C_INDGRFOR,Indgreb før fødsel,1996,1996,NA,NA
LPRMFRLF,C_INDGRUND,Indgreb under fødslen,1996,1996,NA,NA
LPRMFRLF,C_MISDAN,Misdannelsestilkendegivelse,1996,1996,NA,NA
LPRMFRLF,C_OVERFRA,Moderen overført fra,1996,1996,NA,NA
LPRMFRLF,C_PLAC,Barnets placering i flerfoldsfødsel,1996,1996,NA,NA
LPRMFRLF,C_SGHNR,Sygehusnummer,1996,1996,NA,NA
LPRMFRLF,D_FODTDTO,Fødselsdato,1996,1996,NA,NA
LPRMFRLF,D_SM,Dato for sidste menstruation,1996,1996,NA,NA
LPRMFRLF,D_TERMIN,Terminsdato,1996,1996,NA,NA
LPRMFRLF,FTDB_LBNR,Ingen label,1996,1996,NA,NA
LPRMFRLF,K_BCPR,Barnets personnummer,1996,1996,NA,NA
LPRMFRLF,MFR_MATCH,Ingen label,1996,1996,NA,NA
LPRMFRLF,T_KLOKKE,Klokkeslæt for fødsel,1996,1996,NA,NA
LPRMFRLF,V_ANTAL,Antal børn i fødslen udover dette,1996,1996,NA,NA
LPRMFRLF,V_APGAR1,Apgar efter 1 minut,1996,1996,NA,NA
LPRMFRLF,V_APGAR5,Apgar efter 5 minutter,1996,1996,NA,NA
LPRMFRLF,V_FALDER,Faderens alder (på fødselstidspunkt),1996,1996,NA,NA
LPRMFRLF,V_FCPR,Faderens personnummer,1996,1996,NA,NA
LPRMFRLF,V_GRAV,Antal tidligere graviditeter,1996,1996,NA,NA
LPRMFRLF,V_LANGDE,Barnets længde i cm.,1996,1996,NA,NA
LPRMFRLF,V_MALDER,Moderens alder (på fødselstidspunkt),1996,1996,NA,NA
LPRMFRLF,V_MCPR,Moderens CPR nummer,1996,1996,NA,NA
LPRMFRLF,V_MISANT,Antal misdannelser hos barnet,1996,1996,NA,NA
LPRMFRLF,V_PABORT,Tidligere provokerede aborter,1996,1996,NA,NA
LPRMFRLF,V_SABORT,Tidligere spontane aborter,1996,1996,NA,NA
LPRMFRLF,V_SVLANGDE,Svangerskabslængde i uger,1996,1996,NA,NA
LPRMFRLF,V_TIDLDOD,Tidligere dødfødte,1996,1996,NA,NA
LPRMFRLF,V_TIDLLEV,Antal tidligere levendefødte,1996,1996,NA,NA
LPRMFRLF,V_U1,Antal undersøgelser hos jordemoder,1996,1996,NA,NA
LPRMFRLF,V_U2,Antal undersøgelser hos egen læge,1996,1996,NA,NA
LPRMFRLF,V_U3,Antal undersøgelser hos speciallæge,1996,1996,NA,NA
LPRMFRLF,V_U4,Antal undersøgelser på kirurgisk afdeling,1996,1996,NA,NA
LPRMFRLF,V_U5,Antal undersøgelser på specialafdeling,1996,1996,NA,NA
LPRMFRLF,V_UDSKDAG,Antal dage fra fødsel til udskrivning,1996,1996,NA,NA
LPRMFRLF,V_UDSKTIM,Antal timer fra fødsel til udskrivning,1996,1996,NA,NA
LPRMFRLF,V_VAGT,Barnets vægt i gram,1996,1996,NA,NA
LPRMFRLF,CPRTJEK,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/forskningsservice/cprtjek,NA
LPRMFRLF,CPRTYPE,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/forskningsservice/cprtype,NA
MFR,ABDOMINALOMFANG,ABDOMINALOMFANG,1997,2018,NA,NA
MFR,ABRUPTIO,ABRUPTIO,1997,2018,NA,NA
MFR,AFDELING,AFDELING,1997,2018,NA,NA
MFR,ALDERVEDDOED_DAGE_BARN,ALDERVEDDOED_DAGE_BARN,1997,2018,NA,NA
MFR,ALDER_FADER,ALDER_FADER,1997,2018,NA,NA
MFR,ALDER_MODER,ALDER_MODER,1997,2018,NA,NA
MFR,AMNIOINFUSION,AMNIOINFUSION,1998,2018,NA,NA
MFR,AMNITOMI_UNDER_FOEDSEL_HSP,AMNITOMI_UNDER_FOEDSEL_HSP,1997,2018,NA,NA
MFR,ANDENSUTUR,ANDENSUTUR,1997,2018,NA,NA
MFR,APGARSCORE_EFTER5MINUTTER,APGARSCORE_EFTER5MINUTTER,1997,2018,NA,NA
MFR,BARNSLEVENDENR_FLERFOLDFOEDSEL,BARNSLEVENDENR_FLERFOLDFOEDSEL,1997,2018,NA,NA
MFR,BARNSNUMMER_FLERFOLDSFOEDSEL,BARNSNUMMER_FLERFOLDSFOEDSEL,1997,2018,NA,NA
MFR,BESOEGHOSJORDEMODER,BESOEGHOSJORDEMODER,1997,2018,NA,NA
MFR,BESOEGHOSLAEGE,BESOEGHOSLAEGE,1997,2018,NA,NA
MFR,BESOEGHOSSPECIALLAEGE,BESOEGHOSSPECIALLAEGE,1997,2018,NA,NA
MFR,BMI_MODER,BMI_MODER,2003,2018,NA,NA
MFR,BOPAELSKOMMUNE_MODER,BOPAELSKOMMUNE_MODER,1997,2018,NA,NA
MFR,CPAPBEH_NEONATALAFDELING,CPAPBEH_NEONATALAFDELING,2000,2018,NA,NA
MFR,CPR_BARN,CPR_BARN,1997,2018,NA,NA
MFR,CPR_FADER,CPR_FADER,1997,2018,NA,NA
MFR,CPR_MODER,CPR_MODER,1997,2018,NA,NA
MFR,DISPROPORTIO,DISPROPORTIO,1997,2018,NA,NA
MFR,DOEDSDATO_BARN,DOEDSDATO_BARN,1997,2018,NA,NA
MFR,DOEDSDATO_MODER,DOEDSDATO_MODER,1997,2018,NA,NA
MFR,EPIDURALBLOKADE,EPIDURALBLOKADE,2000,2018,NA,NA
MFR,EPISIOTOMI,EPISIOTOMI,1997,2018,NA,NA
MFR,FASTSIDDENDEMODERKAGE,FASTSIDDENDEMODERKAGE,1997,2018,NA,NA
MFR,FLERFOLDSFOEDSEL_BEREGNET,FLERFOLDSFOEDSEL_BEREGNET,1997,2018,NA,NA
MFR,FLERFOLDSGRAVIDITET,FLERFOLDSGRAVIDITET,1997,2018,NA,NA
MFR,FOEDESTED,FOEDESTED,1997,2018,NA,NA
MFR,FOEDSELSAAR,FOEDSELSAAR,1997,2018,NA,NA
MFR,FOEDSELSDATO,FOEDSELSDATO,1997,2018,NA,NA
MFR,FOEDSELSDIAGNOSE_MODER,FOEDSELSDIAGNOSE_MODER,1997,2018,NA,NA
MFR,FOEDSELSLOEBENUMMER,Ingen label,1997,2018,NA,NA
MFR,FOEDSELSTIME,FOEDSELSTIME,1997,2018,NA,NA
MFR,FOSTERPRAESENTATION,FOSTERPRAESENTATION,1997,2018,NA,NA
MFR,GESTATIONSALDER_DAGE,GESTATIONSALDER_DAGE,1997,2018,NA,NA
MFR,HJEMMEBESOEG,HJEMMEBESOEG,2003,2018,NA,NA
MFR,HOEJDE_MODER,HOEJDE_MODER,2003,2018,NA,NA
MFR,HOVEDOMFANG,HOVEDOMFANG,1997,2018,NA,NA
MFR,INTRAUTERIN_ASFYXI,INTRAUTERIN_ASFYXI,1997,2018,NA,NA
MFR,INTRAUTERIN_PALPATION,INTRAUTERIN_PALPATION,1997,2018,NA,NA
MFR,KEJSERSNIT_MODERSOENSKE,KEJSERSNIT_MODERSOENSKE,2002,2018,NA,NA
MFR,KOEN_BARN,KOEN_BARN,1997,2018,NA,NA
MFR,LAENGDE_BARN,LAENGDE_BARN,1997,2018,NA,NA
MFR,LEVENDE_ELLER_DOEDFOEDT,LEVENDE_ELLER_DOEDFOEDT,1997,2018,NA,NA
MFR,MARKOER_ACCRETA,MARKOER_ACCRETA,1997,2018,NA,NA
MFR,MARKOER_ANAESTESI_TIL_OPERATION,MARKOER_ANAESTESI_TIL_OPERATION,2000,2018,NA,NA
MFR,MARKOER_ANDRE_FOEDSELSKOMPLIKATI,Ingen label,1997,2018,NA,NA
MFR,MARKOER_B_MISDANNELSE,MARKOER_B_MISDANNELSE,1997,2018,NA,NA
MFR,MARKOER_CARDIOMYOPATI,MARKOER_CARDIOMYOPATI,1997,2018,NA,NA
MFR,MARKOER_GRAVIDITETSKOMPLIKATIO,MARKOER_GRAVIDITETSKOMPLIKATIO,1997,2018,NA,NA
MFR,MARKOER_HAEMOPERITONEUM,MARKOER_HAEMOPERITONEUM,1997,2018,NA,NA
MFR,MARKOER_HJEMMEFOEDSEL_BEREGNET,MARKOER_HJEMMEFOEDSEL_BEREGNET,1997,2018,NA,NA
MFR,MARKOER_IGANGSAETTELSE,MARKOER_IGANGSAETTELSE,1997,2018,NA,NA
MFR,MARKOER_INFEKTIONER,MARKOER_INFEKTIONER,1997,2018,NA,NA
MFR,MARKOER_KEJSERSNIT,MARKOER_KEJSERSNIT,1997,2018,NA,NA
MFR,MARKOER_MEDICINSKE_SYGDOMME,MARKOER_MEDICINSKE_SYGDOMME,1997,2018,NA,NA
MFR,MARKOER_NAVLESNORSBLOD_ANALYSE,MARKOER_NAVLESNORSBLOD_ANALYSE,2003,2018,NA,NA
MFR,MARKOER_PERINEAL_BRISTNING,MARKOER_PERINEAL_BRISTNING,1997,2018,NA,NA
MFR,MARKOER_POST_PARTUM_BLOEDNING,MARKOER_POST_PARTUM_BLOEDNING,1997,2018,NA,NA
MFR,MARKOER_RUPTUR,MARKOER_RUPTUR,1997,2018,NA,NA
MFR,MARKOER_SMERTELINDRING,MARKOER_SMERTELINDRING,1999,2018,NA,NA
MFR,MARKOER_ULTRALYD,MARKOER_ULTRALYD,1999,2018,NA,NA
MFR,MARKOER_VESTIMULATION,MARKOER_VESTIMULATION,1999,2018,NA,NA
MFR,MARKOER_YDRE_VENDING,MARKOER_YDRE_VENDING,1997,2018,NA,NA
MFR,NAVLESNORSFREMFALD,NAVLESNORSFREMFALD,1997,2018,NA,NA
MFR,PARITET,PARITET,1997,2018,NA,NA
MFR,PK_MFR,PK_MFR,1997,2018,NA,NA
MFR,PLACENTAVAEGT,PLACENTAVAEGT,1997,2018,NA,NA
MFR,POLYHYDRAMNIOS,POLYHYDRAMNIOS,1997,2018,NA,NA
MFR,PPROM,PPROM,1997,2018,NA,NA
MFR,PRAEVIA,PRAEVIA,1997,2018,NA,NA
MFR,PROM,PROM,1997,2018,NA,NA
MFR,RESPIRATORBEH_NEONATALAFDELING,RESPIRATORBEH_NEONATALAFDELING,2000,2018,NA,NA
MFR,RYGERSTATUS_MODER,RYGERSTATUS_MODER,1997,2018,NA,NA
MFR,SENGEDAGE_BEREGNET_BARN,SENGEDAGE_BEREGNET_BARN,1997,2018,NA,NA
MFR,SENGEDAGE_BEREGNET_MODER,SENGEDAGE_BEREGNET_MODER,1997,2018,NA,NA
MFR,SENGEDAGE_NEONATALAFDELING_BARN,SENGEDAGE_NEONATALAFDELING_BARN,1997,2018,NA,NA
MFR,SEPSIS_BARN,SEPSIS_BARN,1997,2018,NA,NA
MFR,SKALP_BLODPROEVE,SKALP_BLODPROEVE,2000,2018,NA,NA
MFR,SUTURCOLLUM,SUTURCOLLUM,1997,2018,NA,NA
MFR,SYGEHUS,SYGEHUS,1997,2018,NA,NA
MFR,TANG_FORLOESNING,TANG_FORLOESNING,1997,2018,NA,NA
MFR,TEGN_PAA_ASPHYXI,TEGN_PAA_ASPHYXI,1997,2018,NA,NA
MFR,TIDLIGEREFOEDSLER_I_DANMARK,TIDLIGEREFOEDSLER_I_DANMARK,1997,2018,NA,NA
MFR,TIDLIGEREKEJSERSNIT_I_DANMARK,TIDLIGEREKEJSERSNIT_I_DANMARK,1997,2018,NA,NA
MFR,TIDLIGERESPONTANEABORTER,TIDLIGERESPONTANEABORTER,1997,2018,NA,NA
MFR,VAEGT_BARN,VAEGT_BARN,1997,2018,NA,NA
MFR,VAEGT_MODER,VAEGT_MODER,2003,2018,NA,NA
MFR,VAKUUMEKSTRAKTION,VAKUUMEKSTRAKTION,1997,2018,NA,NA
MFR,PARITET,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/forebyggelsesregistret/paritet,NA
DODSAARS,CPRTJEK,CPR-tjek,2001,2001,NA,NA
DODSAARS,CPRTYPE,CPR-type,2001,2001,NA,NA
DODSAARS,C_ALDERTIM,Dødsalder i timer,2001,2001,NA,NA
DODSAARS,C_ATCKODE1,C_ATCKODE1,2001,2001,NA,NA
DODSAARS,C_ATCKODE2,C_ATCKODE2,2001,2001,NA,NA
DODSAARS,C_ATCKODE3,C_ATCKODE3,2001,2001,NA,NA
DODSAARS,C_ATCKODE4,C_ATCKODE4,2001,2001,NA,NA
