rowid,name,value,name_english,value_english
714,variablebeskrivelse,"Stamafdelingens hovedspeciale.Specialekoden hentes fra sygehusafdelingsklassifikationen, hvor hovedspecialet er defineret som det første af afdelingens 4 specialer.Hvis en afdeling har skiftet specialekode over tid, er det altid specialekoden der knytter sig til den version af afdelingen, som er gældende på kontaktens afslutningsdato. Hvis kontakten er uafsluttet er det den senest gældende version af afdelingen der bruges.",variable description,"The main department's main specialty. The specialty code is taken from the hospital ward classification, where the main specialty is defined as the first of the ward's 4 specialties. If a ward has changed specialty code over time, it is always the specialty code that relates to the version of the ward. on the end date of the contact. If the contact is unfinished, the latest valid version of the department is used. "
715,variablebeskrivelse,Stamafdelingens specialekode. Ambulant: Angiver specialet på behandlingstidspunktet dvs. specialet kan afvige fra specialet i LPR. (LPR angiver specialet på stamafdelingen for kontakten). Stationær: LPR og DRG har samme specialekode for stationære kontakter.,variable description,Tribal Department's special code. Outpatient: Indicates the thesis at the time of treatment ie. the thesis may differ from the thesis in LPR. (LPR indicates the thesis of the main department of the contact). Stationary: LPR and DRG have the same special code for stationary contacts. 
716,variablebeskrivelse,Stanse til Tissue Micro Array (TMA)Definition: Antal af stanser pr. paraffinblok der indgår i en Tissue Micro Array (TMA) blokBeregning af produktion: Hver stanse tildeles en pointsats. Pointsatsen dækker arbejdet med udstansning og fremstilling af TMA paraffinblokken,variable description,Punch for Tissue Micro Array (TMA) Definition: Number of punches per. paraffin block included in a Tissue Micro Array (TMA) blockCalculation of production: Each punch is assigned a point rate. The point rate covers the work of punching and manufacturing the TMA paraffin block 
717,variablebeskrivelse,Startdato for hvilken sygehuset kan indberette til LPR. Stammer fra FGR,variable description,Start date for which the hospital can report to LPR. Derived from FGR 
718,variablebeskrivelse,Startdato for passiv ventetid,variable description,Start date for passive waiting time 
719,variablebeskrivelse,"Startdato for venteforløb.En kontakt kan godt have flere venteforløb, i disse tilfælde ligger venteforløbene i forlængelse af hinanden, dvs. at D_VSTDTO er lig datoen efter D_VSLDTO i det foregående venteforløb.Startdatoen på det første venteforløb vil altid være lig med kontaktens henvisningsdato, dvs. D_VSTDTO = D_HENDTO.",variable description,"Start date for waiting courses. A contact may have several waiting courses, in these cases the waiting courses are in extension of each other, ie that D_VSTDTO is equal to the date after D_VSLDTO in the previous waiting course. The start date of the first waiting course will always be equal with the contact reference date, i.e. D_VSTDTO = D_HENDTO. "
720,variablebeskrivelse,Startdato og tidspunkt for betalingsoplysningerne,variable description,Start date and time of the payment information 
721,variablebeskrivelse,Startdato og tidspunkt for betalingsoplysningernes tidsmæssige udstrækning.,variable description,Start date and time of the time extension of the payment information. 
722,variablebeskrivelse,"Stationær : Året for udskrivningsdatoen i den sidste kontakt i forløbet Ambulant:Året for det ambulante besøg, hvis dette ikke finder sted i henvisningsperioden. Finder detambulante besøg sted i henvisningsperioden, angiver v_aar året for indskrivningen. v_aar for assistancer er året for udskrivningen, der for assistancer er det samme som året for det ambulante besøg.",variable description,"Stationary: The year of the discharge date in the last contact in the course Outpatient: The year of the outpatient visit, if this does not take place during the referral period. If the outpatient visit takes place during the referral period, indicate v_year the year of enrollment. for the discharge, which for assistance is the same as the year of the outpatient visit. "
723,variablebeskrivelse,"Stationær: Alder i dage på indlæggelsesdatoen. Ambulant:Alder i dage på besøgsdatoen Hvis LPR ikke angiver en alder i dage, beregnes den som forskellen i dage mellem patientens fødselsdato og indlæggelsesdato for stationære og forskellen i dage mellem patientens fødselsdato og besøgsdato for ambulante.",variable description,"Inpatient: Age in days on the date of hospitalization. Outpatient: Age in days on the date of visit If LPR does not indicate age in days, it is calculated as the difference in days between the patient's date of hospitalization and inpatient and the difference in days between patient's date of birth and date of visit for outpatients. "
724,variablebeskrivelse,Stationære: DRG-gruppe for udskrivningen Ambulante: DRG-gruppe for det ambulante besøg på besøgstidspunktet. Variablen er ikke gældende for de ambulante. I stedet benyttes C_CASEMIX.,variable description,Stationary: DRG group for the discharge Outpatient: DRG group for the outpatient visit at the time of the visit. The variable does not apply to outpatients. Instead C_CASEMIX is used. 
725,variablebeskrivelse,"Stationære: DRG-taksten Ambulante: Takst for det ambulante besøg inklusiv eventuel proceduretakst, hvis et ambulant besøg har fundet sted. Hvis der er tale om en assistance, er V_PRIS proceduretaksten. For MG90-grupperne er V_PRIS 0. Angivet i 1.000 kr.",variable description,"Stationary: DRG tariff Outpatient: Tariff for the outpatient visit including any procedure tariff, if an outpatient visit has taken place. In the case of an assistance, the V_PRIS is the procedure tariff. For the MG90 groups, V_PRIS is 0. Indicated and DKK 1,000 "
726,variablebeskrivelse,"Stationære: Måneden for den sidste kontakt i forløbet Ambulante: Måneden for den ambulante behandling, så længe denne ikke har fundet sted i henvisningsperioden. Såfremt besøget har fundet sted i henvisningsperioden, angiver v_mdr måneden for indskrivningen. Hvis der er tale om en assistance, angiver v_mdr måneden for udskrivningen, som er den samme som datoen for det ambulante besøg.",variable description,"Stationary: The month of the last contact in the course Outpatient: The month of the outpatient treatment, as long as this has not taken place during the referral period. If the visit has taken place during the referral period, v_mdr indicates the month of enrollment. for an assistance, the v_mdr indicates the month of discharge, which is the same as the date of the outpatient visit. "
727,variablebeskrivelse,"Strukturerede diagnoser indberettes i form af SNOMED-koder.En SNOMED-kode består af et bogstav efterfulgt af fem cifre. Bogstavet repræsenterer en af de 6 kodeakser: T (topografi), M (morfologi), Æ (ætiologi), F (funktion), S (sygdom) og P (procedure).En diagnose skal som minimum bestå af en kombination af en T-kode og en M-kode, men den kan bestå af flere T- og M-koder samt en eller flere Æ-, F-, S- og P-koder.Hvert materiale i undersøgelsen skal være forsynet med som minimum en T- og en M-kode. Alle koder også andre end T- og M-koder indberettes.Koden skal være en SNOMED-kode ifølge Den Danske SNOMED for Patologi, som ses på Patobankens hjemmeside: www.patobank.dkUndtaget fra indberetningspligten er P-koder startende med PYY. Disse koder kan frit oprettes af den enkelte patologiafdeling til registrering af lokale forhold og indberettes ikke til Patobanken eller Patologiregisteret",variable description,"Structured diagnoses are reported in the form of SNOMED codes. A SNOMED code consists of a letter followed by five digits. The letter represents one of the 6 code axes: T (topography), M (morphology), Æ (etiology) , F (function), S (disease) and P (procedure). A diagnosis must at least consist of a combination of a T-code and an M-code, but it can consist of several T- and M-codes as well as a or more Æ, F, S and P codes. Each material in the study must be provided with at least one T and one M code. All codes also other than T and M codes must be reported. The code must be a SNOMED code according to the Danish SNOMED for Pathology, which can be seen on Patobanken's website: www.patobank.dk Excluded from the reporting obligation are P-codes starting with PYY.These codes can be freely created by the individual pathology department for registration of local conditions and are not reported to Patobanken or the Pathology Register "
728,variablebeskrivelse,Supplerende årsag til dødsfaldet.,variable description,Supplementary cause of death. 
729,variablebeskrivelse,"Sygehusamt, angivelse af hvilket amt stamsygehuset er placeret i (organisatorisk) på kontaktens indskrivningsdato.Da amterne blev nedlagt d. 31. december 2006 som en følge af kommunalreformen, har denne variabel ikke nogen reel betydning for patientkontakter der er påbegyndt herefter.",variable description,"Hospital county, indication of which county the main hospital is located in (organizationally) on the contact's enrollment date. Since the counties were closed on 31 December 2006 as a result of the municipal reform, this variable has no real significance for patient contacts that have begun. hereafter. "
730,variablebeskrivelse,"Sygehuset som skulle have udført den procedure, der blev aflyst.",variable description,The hospital which should have performed the procedure that was canceled. 
731,variablebeskrivelse,"Sygehusgruppe baseret på institutionsart. Institutionsarten stammer fra FGR og er en opdeling på offentlige, private, psykiatriske mm. sygehuse. Sygehusgruppen sættes i programmet dandrg_hel.sas",variable description,"Hospital group based on type of institution. The type of institution originates from FGR and is a division into public, private, psychiatric etc. hospitals. The hospital group is put in the program dandrg_hel.sas "
732,variablebeskrivelse,Sygehuskode,variable description,Hospital code 
733,variablebeskrivelse,"Sygehuskode for det sygehus, som patienten er udskrevet til.",variable description,Hospital code for the hospital to which the patient is discharged. 
734,variablebeskrivelse,"Sygehuskoden for det sygehus, der har udført operationen.",variable description,The hospital code of the hospital that performed the operation. 
735,variablebeskrivelse,"Sygehuskoden for det sygehus, som det afslåede behandlingstilbud er givet til.",variable description,The hospital code for the hospital to which the rejected treatment offer is given. 
736,variablebeskrivelse,"Sygehusregion. Variablen er sat til 9999 for alle institutioner, der ikke er offentlige sygehuse.",variable description,Hospital region. The variable is set to 9999 for all institutions that are not public hospitals. 
737,variablebeskrivelse,"Sygehusregion. Variablen er sat til 9999 for alle institutioner, der ikke er offentlige sygehuse.",variable description,Hospital region. The variable is set to 9999 for all institutions that are not public hospitals. 
738,variablebeskrivelse,"Sygehustype (offentlig, privat, øvrige, hospice)",variable description,"Hospital type (public, private, other, hospice) "
739,variablebeskrivelse,Sygehustype. Variablen er defineret ud fra sygehusmakroen.,variable description,Hospital type. The variable is defined based on the hospital macro. 
740,variablebeskrivelse,Taksten baseret på ambulante diagnoser fra LPR.Prisen er angivet i 1.000 kr. Benyttes ikke.,variable description,The tariff is based on outpatient diagnoses from LPR. The price is stated in DKK 1000. Not used. 
741,variablebeskrivelse,"Taksten på genoptræningsydelsen, angivet i 1.000 kr.",variable description,"The rate of the rehabilitation benefit, stated in DKK 1,000 "
742,variablebeskrivelse,Tidspunkt for procedurens udførelse,variable description,Time of execution of the procedure 
743,variablebeskrivelse,Tidspunkt hvor vedkommendes død er indtruffet.,variable description,Time when the person's death occurred. 
744,variablebeskrivelse,"Til den enkelte SNOMED-kode kan der knyttes en fri tekst, som supplerer det kodede udsagn.Fritekst skal kun benyttes, hvis der ikke findes en beskrivende SNOMED-kode.Friteksten udbygger og nuancerer den kodede diagnose. Friteksten må ikke invalidere den kodede diagnose.Friteksten indberettes, men man skal dog være opmærksom på, at den ikke benyttes i den elektroniske overførsel af data fra LRP til andre registre fx Cancerregisteret eller Misdannelsesregisteret. Det er derfor vigtigt, at fx ’obs. pro’ kodes (ÆYYY00) og ikke kun skrives i fritekstfeltet",variable description,"A free text can be attached to the individual SNOMED code, which supplements the coded statement. Free text should only be used if there is no descriptive SNOMED code. The free text expands and nuances the coded diagnosis. The free text must not invalidate the coded diagnosis. The free text is reported, but one must be aware that it is not used in the electronic transfer of data from LRP to other registers eg the Cancer Register or the Malformation Register. It is therefore important that eg 'obs. pro' is coded ( ÆYYY00) and not only written in the free text field "
745,variablebeskrivelse,Tillægsdiagnose 1,variable description,Additional diagnosis 1 
746,variablebeskrivelse,Tillægsdiagnose 10,variable description,Additional diagnosis 10 
747,variablebeskrivelse,Tillægsdiagnose 11,variable description,Additional diagnosis 11 
748,variablebeskrivelse,Tillægsdiagnose 12,variable description,Additional diagnosis 12 
749,variablebeskrivelse,Tillægsdiagnose 13,variable description,Additional diagnosis 13 
750,variablebeskrivelse,Tillægsdiagnose 14,variable description,Additional diagnosis 14 
751,variablebeskrivelse,Tillægsdiagnose 2,variable description,Additional diagnosis 2 
752,variablebeskrivelse,Tillægsdiagnose 3,variable description,Additional diagnosis 3 
753,variablebeskrivelse,Tillægsdiagnose 4,variable description,Additional diagnosis 4 
754,variablebeskrivelse,Tillægsdiagnose 5,variable description,Additional diagnosis 5 
755,variablebeskrivelse,Tillægsdiagnose 6,variable description,Additional diagnosis 6 
756,variablebeskrivelse,Tillægsdiagnose 7,variable description,Additional diagnosis 7 
757,variablebeskrivelse,Tillægsdiagnose 8,variable description,Additional diagnosis 8 
758,variablebeskrivelse,Tillægsdiagnose 9,variable description,Additional diagnosis 9 
759,variablebeskrivelse,"Tillægskode til diagnose. Variablen indeholder de tillægskoder der er blevet registreret til hver diagnosekode.For at identificere, hvilken diagnose en tillægskode knytter sig til, ses på variablen C_DIAG.",variable description,"Additional code for diagnosis. The variable contains the additional codes that have been registered for each diagnostic code. To identify which diagnosis an additional code is associated with, look at the variable C_DIAG. "
760,variablebeskrivelse,"Tillægskode til operation. Variablen indeholder de tillægskoder der er blevet registreret til hver operationskode.For at identificere, hvilken operation en tillægskode knytter sig til, ses på variablen C_OPR.",variable description,"Additional code for operation. The variable contains the additional codes that have been registered for each operation code. To identify which operation an additional code is associated with, look at the variable C_OPR. "
761,variablebeskrivelse,"Tillægskode til procedure. Variablen indeholder de tillægskoder der er blevet registreret til hver procedurekode.For at identificere, hvilken procedure tillægskoden knytter sig til, ses på variablen C_OPR.",variable description,"Additional code for procedure. The variable contains the additional codes that have been registered for each procedure code. To identify which procedure the additional code is associated with, look at the variable C_OPR. "
762,variablebeskrivelse,Tillægsprocedure 1,variable description,Additional procedure 1 
763,variablebeskrivelse,Tillægsprocedure 10,variable description,Additional procedure 10 
764,variablebeskrivelse,Tillægsprocedure 2,variable description,Additional procedure 2 
765,variablebeskrivelse,Tillægsprocedure 3,variable description,Additional procedure 3 
766,variablebeskrivelse,Tillægsprocedure 4,variable description,Additional procedure 4 
767,variablebeskrivelse,Tillægsprocedure 5,variable description,Additional procedure 5 
768,variablebeskrivelse,Tillægsprocedure 6,variable description,Additional procedure 6 
769,variablebeskrivelse,Tillægsprocedure 7,variable description,Additional procedure 7 
770,variablebeskrivelse,Tillægsprocedure 8,variable description,Additional procedure 8 
771,variablebeskrivelse,Tillægsprocedure 9,variable description,Additional procedure 9 
772,variablebeskrivelse,Timen for udskrivningen i forløbet. Variablen er kun udfyldt for sygehusudskrivningen,variable description,The hour for printing in the course. The variable is only filled in for the hospital discharge 
773,variablebeskrivelse,Timestamp for ajourføringen af CPR-registret Kun gældende for takstsystem 2005 og 2006,variable description,Timestamp for updating the CPR register Only valid for tariff system 2005 and 2006 
774,variablebeskrivelse,"Total lønsumsafgift. Sum af lønsumsafgiften for DRG-gruppen, lønsumsafgiften for langliggerdage og lønsumsafgiften for genoptræningsgruppen. Kun gældende for sygehusudskrivninger. Angivet i 1.000 kr.",variable description,"Total payroll tax. Sum of the payroll tax for the DRG group, the payroll tax for long-term days and the payroll tax for the rehabilitation group. Only valid for hospital discharges. Stated in DKK 1,000 "
775,variablebeskrivelse,Trimpunkt der er knyttet til gruppen i DRG_DRGSGHF,variable description,Trim point associated with the group in DRG_DRGSGHF 
776,variablebeskrivelse,Trimpunkt for den gruppe som den enkelte kontakt er grupperet til,variable description,Trim point for the group to which the individual contact is grouped 
777,variablebeskrivelse,Trimpunktet. Det maksimale antal sengedage der dækkes af DRG-taksten. Trimpunktet for hver enkelt DRG-gruppe er angivet i Takstvejledningen,variable description,Trim point. The maximum number of bed days covered by the DRG rate. The trim point for each DRG group is stated in the Tariff Guide 
778,variablebeskrivelse,Typen af merkaktivitet.,variable description,The type of brand activity. 
779,variablebeskrivelse,"Typen for DRG-sygehusforløbet. Typen BAF angiver at det er et forløb betalt af forskningsmidler, Hjerne angiver at det er forløb med registrering af hjernedød, Praehosp angiver at det er forløb, der foregår på enheder der betragtes som præhospitale enheder. Alle øvrige forløb har ingen type, dvs. variablen er blank/tom.",variable description,"The type of the DRG hospital course. The type BAF indicates that it is a course paid for by research funds, Hjerne states that it is a course with registration of brain death, Praehosp states that it is a course that takes place in units that are considered prehospital units. All other processes have no type, ie the variable is blank / empty. "
780,variablebeskrivelse,Udskrevet til ambulante afdelinger.,variable description,Discharged to outpatient departments. 
781,variablebeskrivelse,Udskrivningsdato for LPR-kontakten,variable description,Print date of the LPR switch 
782,variablebeskrivelse,Udskrivningsdatoen for den sidste kontakt i forløbet. Variablen er kun udfyldt for sygehusudskrivninger,variable description,The printing date of the last contact in the course. The variable is only filled in for hospital discharges 
783,variablebeskrivelse,Udskrivningsmåde for DRG-sygehusforløbet. Udvalgt fra udkontakt i forløbet.,variable description,Printing method for the DRG hospital course. Selected from contact in the course. 
784,variablebeskrivelse,Udskrivningsmåde for forløbet. Udskrivningsmåde for forløbet er udskrivningsmåden for den sidste kontakt i forløbet.,variable description,Printing method for the course. The printing method for the course is the printing method for the last contact in the course. 
785,variablebeskrivelse,Udskrivningsmåde fra LPR,variable description,Printing method from LPR 
786,variablebeskrivelse,Udskrivningstime for LPR-kontakten,variable description,Print time for the LPR switch 
787,variablebeskrivelse,"Udskrivningstype for stationære patienter. C_UDSKTYPE har betydning for, om kontakten afregnes. Variablen angiver, hvilken afregningsenhed der gælder. DRG-takstsen dækker omkostningerne fra alle afdelingsudskrivninger i forløbet, hvorfor kun den dyreste afregnes. I foråret 2009 indførtes en ny udskrivningstype, Hjerne, for hjernedøde patienter. Indførelsen var nødvendig, da Fællesindholdet kun tillader sygehusene at registrere hjernedød som bidiagnose, mens grupperingen kræver, det er en aktionsdiagnose, for at patienten falder i DRG-gruppen. Problemstillingen blev løst ved at dublere kontakten. Hvis diagnosen hjernedød (DR991) er angivet som en bidiagnose, optræder kontakten således med en ekstra række, der dublerer den eksisterende kontakt. Selve kontaktnøglen dubleres ikke, idet patienttypen er sat til 4. Bidiagnosen ændres til aktionsdiagnose, og alle øvrige oplysninger fjernes. Da der er tilføjet en ekstra kontakt, er det ikke muligt at tælle antallet af stationære patienter ved at summere antallet af rækker i datasættet. I stedet tælles antallet af patienter ved at summere over antallet af rækker, hvor C_UDSKTYPE=’sgh’.",variable description,"Discharge type for inpatient patients. C_SIDE TYPE is important for whether the contact is settled. The variable indicates which billing unit applies. The DRG rate covers the costs of all ward discharges in the process, so only the most expensive is settled. In the spring of 2009 a new one was introduced. type of introduction, Brain, for brain-dead patients.The introduction was necessary as the Joint Content only allows hospitals to register brain-death as a co-diagnosis, while the grouping requires it is an action diagnosis for the patient to fall into the DRG group.The problem was solved by doubling the contact.If the diagnosis brain death (DR991) is stated as a co-diagnosis, the contact thus appears with an extra row that doubles the existing contact.The contact key itself is not doubled, as the patient type is set to 4. The co-diagnosis is changed to action diagnosis and all other information is removed. is added an extra contact, it is not possible to count the number of s tationary patients by summing the number of rows in the dataset. Instead, the number of patients is counted by summing over the number of rows where C_UDSKTYPE = ‘sgh’. "
788,variablebeskrivelse,"Udtidspunkt for det DRG-sygehusforløb, som kontakten indgår i. Anvendes til at bestemme aktivitetsår for kontakten.",variable description,Time of the DRG hospital course in which the contact is part. Used to determine the activity year for the contact. 
789,variablebeskrivelse,Ulykkens art,variable description,Type of accident 
790,variablebeskrivelse,"Ulykkeskode. Variablen indeholder koder for alle ulykkesinformationer, der er blevet registreret på hver kontakt. Det drejer sig både om ulykkens art og om alle omstændighederne omkring ulykken såsom ulykkessted, skadesmekanisme, transportform ved køretøjsulykker osv. Teksten til koden kan findes ved at koble koden med den tilsvarende kode i ulykkesklassifikationen. Da koderne kan skifte betydning over tid, er det nødvendigt at kigge på ulykkeskodens fra- og til-dato i klassifikationen. Her benyttes den version af koden, som er gældende på kontaktens udskrivningsdato, D_UDDTO i T_ADM. For uafsluttede kontakter er det den seneste version af koden der er gældende.",variable description,"Accident code. The variable contains codes for all accident information that has been registered on each contact. This applies to both the nature of the accident and all the circumstances surrounding the accident such as accident site, damage mechanism, mode of transport in vehicle accidents, etc. by linking the code with the corresponding code in the accident classification.As the codes can change meaning over time, it is necessary to look at the accident code from and to date in the classification.Here is used the version of the code that is valid on the contact's print date, D_UDDTO in T_ADM. For unfinished contacts, the latest version of the code is valid. "
791,variablebeskrivelse,Unikt ID for DRG-sygehusforløbet,variable description,Unique ID for the DRG hospital course 
792,variablebeskrivelse,"V_SURVDAG er antallet af dage, der går, fra patienten bliver opereret, til patienten bliver udskrevet.",variable description,V_SURVDAG is the number of days that elapse between the patient being operated on and the patient being discharged. 
793,variablebeskrivelse,"Variabel, der angiver diagnosekilden for DRG-sygehusforløbets aktionsdiagnose. Kun relevant for forløb, der består af kontakter fra LPR, da der her modtages historiske diagnosedata fra Sundhedsdatabanken (SDB).",variable description,"Variable that indicates the diagnostic source for the DRG hospital course's action diagnosis. Only relevant for courses that consist of contacts from LPR, as historical diagnostic data is received here from the Health Data Bank (SDB). "
794,variablebeskrivelse,"Variablen angiver cpr-nummer for personer inkluderet i NDR.Dan variablen angiver enkeltindivider, er den central i alle typer opgørelser og beregninger.Variablen er desuden nøglevariabel ved kobling mellem tabellerne td_diabetes og dt_bopael.",variable description,"The variable indicates the civil registration number for persons included in the NDR. Since the variable indicates individuals, it is central in all types of calculations and calculations. The variable is also a key variable when linking the tables td_diabetes and dt_bopael. "
795,variablebeskrivelse,Variablen angiver den afdødes bopælsamt.,variable description,The variable indicates the deceased's domicile. 
796,variablebeskrivelse,Variablen angiver den afdødes bopælskommune.,variable description,The variable indicates the deceased's municipality of residence. 
797,variablebeskrivelse,Variablen angiver den afdødes bopælsregion.,variable description,The variable indicates the deceased's region of residence. 
798,variablebeskrivelse,"Variablen angiver den dato, hvor personen inkluderes i registeret. Dette sker første gang vedkommende opfylder en af de i alt 6 inklusionskriterier blod5i1 , blod2i5 , fodterapi , lpr , oad og ins .Variablen er central i registeret og benyttes fx ved beregninger prævalens og incidens.Datoen for evt. opfyldelse af hver af de 6 inklusionskriterier, er indeholdt i variablene d_blod5i1, d_blod2i5, d_fodt, d_lpr, d_oad og d_ins.Selvom data fra ovenstående kilder tidligst indkluderes fra 1990 kan personer godt optræde med en inklusionsdato før 1990. Dette skyldes at inklusionen af f.eks. LPR-data fra 1990 svarer til kontakter med en udskrivningsdato i 1990. Disse kan godt have en indskrivningsdato før 1990, og det er denne indskrivningsdato, der anvendes til at angive inklusionsdato.",variable description,"The variable indicates the date on which the person is included in the register. This happens the first time he or she meets one of the total of 6 inclusion criteria blood5i1, blood2i5, podiatry, lpr, oad and ins. The variable is central in the register and is used e.g. calculations prevalence and incidence. The date of possible fulfillment of each of the 6 inclusion criteria is contained in the variables d_blod5i1, d_blod2i5, d_fodt, d_lpr, d_oad and d_ins. 1990. This is because the inclusion of eg LPR data from 1990 corresponds to contacts with a print-out date in 1990. These may well have an enrollment date before 1990, and it is this enrollment date that is used to indicate the date of inclusion. "
799,variablebeskrivelse,"Variablen angiver dødsdatoen for en person inkluderet i registeret.Hvis personen ikke er død inden for den aktuelle periodegrænse, vil variablen være tom.",variable description,"The variable indicates the date of death of a person included in the register. If the person has not died within the current period limit, the variable will be empty. "
800,variablebeskrivelse,Variablen angiver fødselsdatoen for en person inkluderet i registeret.Variablen er central ved alle beregninger hvor alder indgår.,variable description,The variable indicates the date of birth of a person included in the register. The variable is central in all calculations where age is included. 
801,variablebeskrivelse,"Variablen angiver hvilket af de i alt 6 inklusionskriterier personen opfyldte, da vedkommende blev inkluderet i NDR. Inklusionen i NDR sker første gang vedkommende opfylder en af de i alt 6 inklusionskriterier blod5i1 , blod2i5 , fodterapi , lpr , oad og ins . Datoen for dette er værdien af variablen d_inkldto.De 6 inklusionskriterier er nærmere beskrevet i den overordnede beskrivelse af NDR og hver især i beskrivelsen af variablene d_blod5i1, d_blod2i5, d_fodt, d_lpr, d_oad og d_ins.",variable description,"The variable indicates which of the total of 6 inclusion criteria the person met when he or she was included in the NDR. The inclusion in the NDR occurs the first time the person meets one of the total of 6 inclusion criteria blood5i1, blood2i5, foot therapy, lpr, oad and ins The date for this is the value of the variable d_inkldto.The 6 inclusion criteria are described in more detail in the overall description of NDR and each in the description of the variables d_blod5i1, d_blod2i5, d_fodt, d_lpr, d_oad and d_ins. "
802,variablebeskrivelse,Variablen angiver kønnet for en person inkluderet i registeret.Variablen er central ved alle beregninger over fordelinger på køn.,variable description,The variable indicates the gender of a person included in the register. The variable is central in all calculations of distributions by gender. 
803,variablebeskrivelse,Variablen angiver kontaktens personnummer. For udlændinge eller ukendte personer angives et erstatnings CPR-nummer.,variable description,The variable indicates the contact's social security number. For foreigners or strangers enter a replacement CPR number. 
804,variablebeskrivelse,Variablen angiver om patienten har haft et hjemmebesøg. Variablen anvendes i KØS.,variable description,The variable indicates whether the patient has had a home visit. The variable is used in KØS. 
805,variablebeskrivelse,Variablen angiver slutdato for bopæl i den pågældende kommune. Variablen er nødvendig i sammenhæng med variablene c_kom og d_start.,variable description,The variable indicates the end date of residence in the municipality in question. The variable is needed in conjunction with the variables c_kom and d_start. 
806,variablebeskrivelse,Variablen angiver startdato for bopælskommune. For den først forekommende dato for hver person i registeret vil startdatoen være identisk med inklusionsdatoen. De evt. næste datoer vil være identiske med indflytningsdatoen i forbindelse med flytning til en ny kommune.Variablen er nødvendig i sammenhæng med variablene c_kom og d_slut.,variable description,The variable indicates the start date of the municipality of residence. For the first occurrence date for each person in the register the start date will be identical to the inclusion date. The evt. next dates will be identical to the move-in date in connection with moving to a new municipality. The variable is necessary in connection with the variables c_kom and d_slut. 
807,variablebeskrivelse,"Variablen angiver, hvem der betaler for behandlingen. Variablen bygger på variablen tillægsdiagnose, c_tildiag, fra LPR.",variable description,"The variable indicates who pays for the treatment. The variable is based on the variable additional diagnosis, c_tildiag, from LPR. "
808,variablebeskrivelse,"Variablen angiver, hvordan patienten blev indlagt i forløbet. Variablen udfyldes med den første afdelingsudskrivnings indlæggelsesmåde, C_INDM. Kun udfyldt for sygehusudskrivninger.",variable description,"The variable indicates how the patient was admitted to the course. The variable is filled in with the first ward discharge method, C_INDM. Only filled in for hospital discharges. "
809,variablebeskrivelse,"Variablen angiver, om den ambulante genoptræningsydelse betegnes som almindelig eller specialiseret. Jvf. Fællesindholdet, betegner  almindelig genoptræning  genoptræningen på sygehusene, som ikke er specialiseret ambulant genoptræning. Specialiseret genoptræning  betegner et forløb mellem flere faggrupper, hvor udredning, behandling og genoptræning er koordineret.Se i øvrigt Fællesindholdet for yderligere informationer.",variable description,"The variable indicates whether the outpatient rehabilitation benefit is described as ordinary or specialized. Cf. the common content, general rehabilitation refers to rehabilitation in hospitals that are not specialized outpatient rehabilitation. rehabilitation is coordinated. See also the Common Content for further information. "
810,variablebeskrivelse,"Variablen angiver, om der er tale om en gråzonepatient.",variable description,The variable indicates whether it is a gray area patient. 
811,variablebeskrivelse,"Variablen beskriver, om der er tale om en akut eller planlagt indlæggelse. Variablen bygger på LPR-variablen c_indm, der beskriver indlæggelsesmåden. Hvis indlæggelsesmåden er akut (c_indm=1), er indlæggelsesbaggrunden også akut (c_akut=1). Hvis indlæggelsesmåden ikke er akut (c_indm=2), er indlæggelsesbaggrunden heller ikke akut (c_akut=0). Variablen kan droppes, da den ikke afviger fra c_indm. Benyt i stedet c_indm.Ambulant: Skadestuepatienter (patienttype 3) er angivet som akut-patienter for opdateringer fra og med 10. november 2012. Tidligere er alle ambulante kontakter angivet som ikke akutte i variablen. Planlægges anvendt i KØS.",variable description,"The variable describes whether it is an acute or planned hospitalization. The variable is based on the LPR variable c_indm, which describes the hospitalization method. If the hospitalization method is acute (c_indm = 1), the hospitalization background is also acute (c_acute = 1) If the mode of hospitalization is not acute (c_indm = 2), the hospitalization background is also not acute (c_acute = 0) .The variable can be dropped as it does not deviate from c_indm. Use c_indm instead. -patients for updates from and including 10 November 2012. Previously, all outpatient contacts were indicated as not acute in the variable. Planned to be used in KØS. "
